frame_index,accepted_beat_delay_seconds,accepted_beat_limiter_joints,accepted_beat_pose_error_rad,accepted_beat_time_seconds,audio_history_seconds,audio_time_seconds,beat_quality,boundary_effect_weight,bridge_acceleration_residual,bridge_attempts,bridge_failure_reason,bridge_generation,bridge_output_modified,bridge_position_residual,bridge_preparation_status,bridge_velocity_residual,collision_override,current_motion_cluster_id,current_motion_id,current_phase,dynamic_range_db,entry_contact_score,entry_feature_ms,entry_frame_index,entry_music_score,entry_phase,entry_pose_score,entry_remaining_seconds,entry_root_score,entry_total_score,entry_velocity_score,event,exit_frame_index,exit_phase,exit_seconds,failed_motion_ids,fallback_reason,limiter_activated_joints,limiter_activation_rate,limiter_enabled,match_confidence,match_rejection_reason,match_state,motion_fully_ready_ms,motion_grounding_ms,motion_load_ms,motion_margin,motion_timing,negative_style_score,output_max_joint_acceleration_rad_s2,output_max_joint_speed_rad_s,output_max_wrist_abs_rad,output_max_wrist_angle_joint,output_max_wrist_speed_joint,output_max_wrist_speed_rad_s,pending_motion_cluster_id,pending_motion_id,phase_correction_remaining,post_switch_xy_delta_m,post_switch_yaw_delta_rad,post_switch_z_delta_m,preferred_motion_id,preparation_delay_seconds,query_bpm,query_tags,ranked_motions,ranked_tracks,raw_max_wrist_abs_rad,raw_max_wrist_angle_joint,raw_max_wrist_speed_joint,raw_max_wrist_speed_rad_s,ready_motion_ids,ready_pool_size,root_x,root_y,root_yaw,root_z,shortlist,signal_rms,speed_multiplier,switch_anchor_xy_delta_m,switch_anchor_yaw_delta_rad,switch_anchor_z_delta_m,target_max_joint_speed_rad_s,target_speed_multiplier,terminal_safe_idle_active,terminal_time_seconds,top_genre,top_genre_score,top_motion_id,top_motion_score,top_track_id,top_track_score,track_margin,transition_backend,transition_blend,transition_duration_seconds,transition_motion_id,transition_pair_count,transition_phase,transition_preparation_seconds,transition_reason,transition_speed_multiplier,trimmed_seconds,wall_time_seconds
2328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,0.000000000,,0.000000000,37.848000,30.000000,38.072000,0.958247,1.0,4.547473508864641e-13,1,,4,0,3.1086244689504383e-15,ready,5.805078640008787e-14,0,HO:v0:k2:r0,gHO_sBM_cAll_d20_mHO5_ch05,0.379858020,25.849124,0.000000,16.995100,61,0.000000,0.143529412,2.187948,6.066667,1.118402,1.775015,2.949239,,340,0.8,5.666666666666667,,,,0.000000000,1,0.977036,,accepted,299.339700,257.938500,12.934000,0.002821,beat-sync,0.067955,180.881242,2.244700,0.174768951,right_wrist_yaw,left_wrist_pitch,0.460485228,,gHO_sBM_cAll_d19_mHO2_ch02,-0.052698415,0.002576217,0.018988235,0.001168350,gHO_sBM_cAll_d19_mHO2_ch02,,120.967742,Electronic---Electro:0.199503;Electronic---Techno:0.192274;Electronic---Deep Techno:0.149796;Electronic---Synth-pop:0.118409;Electronic---Deep House:0.114576,gHO_sBM_cAll_d20_mHO5_ch10:0.651306;gHO_sBM_cAll_d21_mHO5_ch10:0.648486;gHO_sBM_cAll_d20_mHO5_ch06:0.648397;gHO_sBM_cAll_d21_mHO5_ch09:0.647287;gHO_sBM_cAll_d21_mHO5_ch03:0.641603;gHO_sBM_cAll_d19_mHO2_ch02:0.638263;gHO_sBM_cAll_d21_mHO5_ch05:0.633210;gHO_sBM_cAll_d21_mHO2_ch01:0.632183;gHO_sBM_cAll_d20_mHO5_ch05:0.630080;gHO_sBM_cAll_d21_mHO5_ch02:0.629705;gHO_sBM_cAll_d20_mHO5_ch04:0.629144;gHO_sBM_cAll_d21_mHO2_ch02:0.628487;gHO_sBM_cAll_d19_mHO2_ch01:0.628306;gHO_sBM_cAll_d21_mHO5_ch04:0.627001;gHO_sBM_cAll_d20_mHO5_ch07:0.626694;gHO_sBM_cAll_d21_mHO3_ch01:0.624533;gHO_sBM_cAll_d20_mHO5_ch09:0.622770;gHO_sBM_cAll_d21_mHO5_ch08:0.621031;gHO_sBM_cAll_d21_mHO3_ch02:0.619723;gHO_sBM_cAll_d20_mHO5_ch08:0.619374,JB3:0.676076;JB5:0.659498;JB1:0.635980;LO4:0.631837;WA4:0.618847,0.174768951,right_wrist_yaw,left_wrist_pitch,0.455297402,gPO_sBM_cAll_d10_mPO3_ch02;gPO_sBM_cAll_d10_mPO0_ch01;gPO_sBM_cAll_d11_mPO0_ch01;gPO_sBM_cAll_d11_mPO0_ch02;gPO_sBM_cAll_d10_mPO0_ch02;gPO_sBM_cAll_d12_mPO3_ch02;gPO_sBM_cAll_d12_mPO2_ch02;gPO_sBM_cAll_d10_mPO2_ch02;gPO_sBM_cAll_d12_mPO3_ch01;gPO_sBM_cAll_d12_mPO2_ch01;gPO_sBM_cAll_d10_mPO3_ch01;gHO_sBM_cAll_d20_mHO5_ch05;gHO_sBM_cAll_d21_mHO5_ch04;gHO_sBM_cAll_d20_mHO5_ch10;gHO_sBM_cAll_d21_mHO5_ch10;gHO_sBM_cAll_d20_mHO5_ch06;gHO_sBM_cAll_d21_mHO5_ch09;gHO_sBM_cAll_d21_mHO5_ch03;gHO_sBM_cAll_d19_mHO2_ch02;gHO_sBM_cAll_d21_mHO5_ch05;gHO_sBM_cAll_d21_mHO2_ch01;gHO_sBM_cAll_d21_mHO5_ch02;gHO_sBM_cAll_d20_mHO5_ch04,23,0.521112,-0.185575,0.373859,0.868760,gHO_sBM_cAll_d20_mHO5_ch10;gHO_sBM_cAll_d21_mHO5_ch10;gHO_sBM_cAll_d20_mHO5_ch06;gHO_sBM_cAll_d21_mHO5_ch09;gHO_sBM_cAll_d21_mHO5_ch03;gHO_sBM_cAll_d19_mHO2_ch02;gHO_sBM_cAll_d21_mHO5_ch05;gHO_sBM_cAll_d21_mHO2_ch01;gHO_sBM_cAll_d21_mHO5_ch02;gHO_sBM_cAll_d20_mHO5_ch04,0.287464439,0.550000,0.000000000,0.000000000,0.000000000,2.315901,0.550000,0,35.899033,HO,0.842011,gHO_sBM_cAll_d20_mHO5_ch10,0.651306,JB3,0.676076,0.016578,hermite,0.000000,0.350000,,106238,0.143529412,0.4910511999987648,selected_exit,,1.416666666666666,37.883199800
2330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,0.000000000,,0.000000000,37.848000,30.000000,38.104000,0.956861,1.0,4.547473508864641e-13,1,,4,0,3.1086244689504383e-15,ready,5.805078640008787e-14,0,HO:v0:k2:r0,gHO_sBM_cAll_d20_mHO5_ch05,0.382434745,25.886055,0.000000,16.995100,61,0.000000,0.143529412,2.187948,6.066667,1.118402,1.775015,2.949239,match,340,0.8,5.666666666666667,,,,0.000000000,1,0.976274,,accepted,299.339700,257.938500,12.934000,0.002831,beat-sync,0.064403,108.302767,4.580535,0.191163741,right_wrist_yaw,right_wrist_yaw,0.519928156,,gHO_sBM_cAll_d19_mHO2_ch02,-0.052698364,0.002576217,0.018988235,0.001168350,gHO_sBM_cAll_d19_mHO2_ch02,,120.967742,Electronic---Electro:0.193132;Electronic---Techno:0.182440;Electronic---Deep Techno:0.150557;Electronic---Synth-pop:0.121777;Electronic---Deep House:0.117623,gHO_sBM_cAll_d20_mHO5_ch10:0.650234;gHO_sBM_cAll_d21_mHO5_ch10:0.647402;gHO_sBM_cAll_d20_mHO5_ch06:0.647319;gHO_sBM_cAll_d21_mHO5_ch09:0.646199;gHO_sBM_cAll_d21_mHO5_ch03:0.640364;gHO_sBM_cAll_d19_mHO2_ch02:0.638797;gHO_sBM_cAll_d21_mHO2_ch01:0.632704;gHO_sBM_cAll_d21_mHO5_ch05:0.632082;gHO_sBM_cAll_d21_mHO2_ch02:0.628974;gHO_sBM_cAll_d20_mHO5_ch05:0.628972;gHO_sBM_cAll_d19_mHO2_ch01:0.628789;gHO_sBM_cAll_d21_mHO5_ch02:0.628553;gHO_sBM_cAll_d20_mHO5_ch04:0.628015;gHO_sBM_cAll_d21_mHO5_ch04:0.625847;gHO_sBM_cAll_d20_mHO5_ch07:0.625547;gHO_sBM_cAll_d21_mHO3_ch01:0.625316;gHO_sBM_cAll_d20_mHO5_ch09:0.621650;gHO_sBM_cAll_d21_mHO3_ch02:0.620483;gHO_sBM_cAll_d21_mHO5_ch08:0.619689;gHO_sBM_cAll_d20_mHO5_ch08:0.618202,JB3:0.676137;JB5:0.658852;JB1:0.634417;LO4:0.633382;WA4:0.618396,0.191163741,right_wrist_yaw,right_wrist_yaw,0.535882671,gPO_sBM_cAll_d10_mPO3_ch02;gPO_sBM_cAll_d10_mPO0_ch01;gPO_sBM_cAll_d11_mPO0_ch01;gPO_sBM_cAll_d11_mPO0_ch02;gPO_sBM_cAll_d10_mPO0_ch02;gPO_sBM_cAll_d12_mPO3_ch02;gPO_sBM_cAll_d12_mPO2_ch02;gPO_sBM_cAll_d10_mPO2_ch02;gPO_sBM_cAll_d12_mPO3_ch01;gPO_sBM_cAll_d12_mPO2_ch01;gPO_sBM_cAll_d10_mPO3_ch01;gHO_sBM_cAll_d20_mHO5_ch05;gHO_sBM_cAll_d21_mHO5_ch04;gHO_sBM_cAll_d20_mHO5_ch10;gHO_sBM_cAll_d21_mHO5_ch10;gHO_sBM_cAll_d20_mHO5_ch06;gHO_sBM_cAll_d21_mHO5_ch09;gHO_sBM_cAll_d21_mHO5_ch03;gHO_sBM_cAll_d19_mHO2_ch02;gHO_sBM_cAll_d21_mHO5_ch05;gHO_sBM_cAll_d21_mHO2_ch01;gHO_sBM_cAll_d21_mHO5_ch02;gHO_sBM_cAll_d20_mHO5_ch04,23,0.516729,-0.181918,0.389017,0.859070,gHO_sBM_cAll_d20_mHO5_ch10;gHO_sBM_cAll_d21_mHO5_ch10;gHO_sBM_cAll_d20_mHO5_ch06;gHO_sBM_cAll_d21_mHO5_ch09;gHO_sBM_cAll_d21_mHO5_ch03;gHO_sBM_cAll_d19_mHO2_ch02;gHO_sBM_cAll_d21_mHO5_ch05;gHO_sBM_cAll_d21_mHO2_ch01;gHO_sBM_cAll_d21_mHO5_ch02;gHO_sBM_cAll_d20_mHO5_ch04,0.286313434,0.550000,0.000000000,0.000000000,0.000000000,4.737191,0.550000,0,35.899033,HO,0.841377,gHO_sBM_cAll_d20_mHO5_ch10,0.650234,JB3,0.676137,0.017285,hermite,0.000000,0.350000,,106238,0.143529412,0.4910511999987648,selected_exit,,1.416666666666666,37.917173300
2332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,0.000000000,,0.000000000,37.848000,30.000000,38.136000,0.956861,1.0,4.547473508864641e-13,1,,4,0,3.1086244689504383e-15,ready,5.805078640008787e-14,0,HO:v0:k2:r0,gHO_sBM_cAll_d20_mHO5_ch05,0.385026363,25.886055,0.000000,16.995100,61,0.000000,0.143529412,2.187948,6.066667,1.118402,1.775015,2.949239,,340,0.8,5.666666666666667,,,,0.000000000,1,0.976274,,accepted,299.339700,257.938500,12.934000,0.002831,beat-sync,0.064403,44.235149,5.134645,0.214977253,right_wrist_yaw,right_wrist_yaw,0.775536715,,gHO_sBM_cAll_d19_mHO2_ch02,-0.052698320,0.002576217,0.018988235,0.001168350,gHO_sBM_cAll_d19_mHO2_ch02,,120.967742,Electronic---Electro:0.193132;Electronic---Techno:0.182440;Electronic---Deep Techno:0.150557;Electronic---Synth-pop:0.121777;Electronic---Deep House:0.117623,gHO_sBM_cAll_d20_mHO5_ch10:0.650234;gHO_sBM_cAll_d21_mHO5_ch10:0.647402;gHO_sBM_cAll_d20_mHO5_ch06:0.647319;gHO_sBM_cAll_d21_mHO5_ch09:0.646199;gHO_sBM_cAll_d21_mHO5_ch03:0.640364;gHO_sBM_cAll_d19_mHO2_ch02:0.638797;gHO_sBM_cAll_d21_mHO2_ch01:0.632704;gHO_sBM_cAll_d21_mHO5_ch05:0.632082;gHO_sBM_cAll_d21_mHO2_ch02:0.628974;gHO_sBM_cAll_d20_mHO5_ch05:0.628972;gHO_sBM_cAll_d19_mHO2_ch01:0.628789;gHO_sBM_cAll_d21_mHO5_ch02:0.628553;gHO_sBM_cAll_d20_mHO5_ch04:0.628015;gHO_sBM_cAll_d21_mHO5_ch04:0.625847;gHO_sBM_cAll_d20_mHO5_ch07:0.625547;gHO_sBM_cAll_d21_mHO3_ch01:0.625316;gHO_sBM_cAll_d20_mHO5_ch09:0.621650;gHO_sBM_cAll_d21_mHO3_ch02:0.620483;gHO_sBM_cAll_d21_mHO5_ch08:0.619689;gHO_sBM_cAll_d20_mHO5_ch08:0.618202,JB3:0.676137;JB5:0.658852;JB1:0.634417;LO4:0.633382;WA4:0.618396,0.214977253,right_wrist_yaw,right_wrist_yaw,0.785007569,gPO_sBM_cAll_d10_mPO3_ch02;gPO_sBM_cAll_d10_mPO0_ch01;gPO_sBM_cAll_d11_mPO0_ch01;gPO_sBM_cAll_d11_mPO0_ch02;gPO_sBM_cAll_d10_mPO0_ch02;gPO_sBM_cAll_d12_mPO3_ch02;gPO_sBM_cAll_d12_mPO2_ch02;gPO_sBM_cAll_d10_mPO2_ch02;gPO_sBM_cAll_d12_mPO3_ch01;gPO_sBM_cAll_d12_mPO2_ch01;gPO_sBM_cAll_d10_mPO3_ch01;gHO_sBM_cAll_d20_mHO5_ch05;gHO_sBM_cAll_d21_mHO5_ch04;gHO_sBM_cAll_d20_mHO5_ch10;gHO_sBM_cAll_d21_mHO5_ch10;gHO_sBM_cAll_d20_mHO5_ch06;gHO_sBM_cAll_d21_mHO5_ch09;gHO_sBM_cAll_d21_mHO5_ch03;gHO_sBM_cAll_d19_mHO2_ch02;gHO_sBM_cAll_d21_mHO5_ch05;gHO_sBM_cAll_d21_mHO2_ch01;gHO_sBM_cAll_d21_mHO5_ch02;gHO_sBM_cAll_d20_mHO5_ch04,23,0.513479,-0.178904,0.397814,0.849358,gHO_sBM_cAll_d20_mHO5_ch10;gHO_sBM_cAll_d21_mHO5_ch10;gHO_sBM_cAll_d20_mHO5_ch06;gHO_sBM_cAll_d21_mHO5_ch09;gHO_sBM_cAll_d21_mHO5_ch03;gHO_sBM_cAll_d19_mHO2_ch02;gHO_sBM_cAll_d21_mHO5_ch05;gHO_sBM_cAll_d21_mHO2_ch01;gHO_sBM_cAll_d21_mHO5_ch02;gHO_sBM_cAll_d20_mHO5_ch04,0.286313434,0.550000,0.000000000,0.000000000,0.000000000,5.274712,0.550000,0,35.899033,HO,0.841377,gHO_sBM_cAll_d20_mHO5_ch10,0.650234,JB3,0.676137,0.017285,hermite,0.000000,0.350000,,106238,0.143529412,0.4910511999987648,selected_exit,,1.416666666666666,37.949714300
2334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,0.000000000,,0.000000000,37.848000,30.000000,38.168000,0.956861,1.0,4.547473508864641e-13,1,,4,0,3.1086244689504383e-15,ready,5.805078640008787e-14,0,HO:v0:k2:r0,gHO_sBM_cAll_d20_mHO5_ch05,0.387600977,25.886055,0.000000,16.995100,61,0.000000,0.143529412,2.187948,6.066667,1.118402,1.775015,2.949239,,340,0.8,5.666666666666667,,,,0.000000000,1,0.976274,,accepted,299.339700,257.938500,12.934000,0.002831,beat-sync,0.064403,70.106934,4.578840,0.247416913,right_wrist_yaw,right_wrist_yaw,1.079762436,,gHO_sBM_cAll_d19_mHO2_ch02,-0.052698283,0.002576217,0.018988235,0.001168350,gHO_sBM_cAll_d19_mHO2_ch02,,120.967742,Electronic---Electro:0.193132;Electronic---Techno:0.182440;Electronic---Deep Techno:0.150557;Electronic---Synth-pop:0.121777;Electronic---Deep House:0.117623,gHO_sBM_cAll_d20_mHO5_ch10:0.650234;gHO_sBM_cAll_d21_mHO5_ch10:0.647402;gHO_sBM_cAll_d20_mHO5_ch06:0.647319;gHO_sBM_cAll_d21_mHO5_ch09:0.646199;gHO_sBM_cAll_d21_mHO5_ch03:0.640364;gHO_sBM_cAll_d19_mHO2_ch02:0.638797;gHO_sBM_cAll_d21_mHO2_ch01:0.632704;gHO_sBM_cAll_d21_mHO5_ch05:0.632082;gHO_sBM_cAll_d21_mHO2_ch02:0.628974;gHO_sBM_cAll_d20_mHO5_ch05:0.628972;gHO_sBM_cAll_d19_mHO2_ch01:0.628789;gHO_sBM_cAll_d21_mHO5_ch02:0.628553;gHO_sBM_cAll_d20_mHO5_ch04:0.628015;gHO_sBM_cAll_d21_mHO5_ch04:0.625847;gHO_sBM_cAll_d20_mHO5_ch07:0.625547;gHO_sBM_cAll_d21_mHO3_ch01:0.625316;gHO_sBM_cAll_d20_mHO5_ch09:0.621650;gHO_sBM_cAll_d21_mHO3_ch02:0.620483;gHO_sBM_cAll_d21_mHO5_ch08:0.619689;gHO_sBM_cAll_d20_mHO5_ch08:0.618202,JB3:0.676137;JB5:0.658852;JB1:0.634417;LO4:0.633382;WA4:0.618396,0.247416913,right_wrist_yaw,right_wrist_yaw,1.043005164,gPO_sBM_cAll_d10_mPO3_ch02;gPO_sBM_cAll_d10_mPO0_ch01;gPO_sBM_cAll_d11_mPO0_ch01;gPO_sBM_cAll_d11_mPO0_ch02;gPO_sBM_cAll_d10_mPO0_ch02;gPO_sBM_cAll_d12_mPO3_ch02;gPO_sBM_cAll_d12_mPO2_ch02;gPO_sBM_cAll_d10_mPO2_ch02;gPO_sBM_cAll_d12_mPO3_ch01;gPO_sBM_cAll_d12_mPO2_ch01;gPO_sBM_cAll_d10_mPO3_ch01;gHO_sBM_cAll_d20_mHO5_ch05;gHO_sBM_cAll_d21_mHO5_ch04;gHO_sBM_cAll_d20_mHO5_ch10;gHO_sBM_cAll_d21_mHO5_ch10;gHO_sBM_cAll_d20_mHO5_ch06;gHO_sBM_cAll_d21_mHO5_ch09;gHO_sBM_cAll_d21_mHO5_ch03;gHO_sBM_cAll_d19_mHO2_ch02;gHO_sBM_cAll_d21_mHO5_ch05;gHO_sBM_cAll_d21_mHO2_ch01;gHO_sBM_cAll_d21_mHO5_ch02;gHO_sBM_cAll_d20_mHO5_ch04,23,0.509744,-0.176838,0.405348,0.842113,gHO_sBM_cAll_d20_mHO5_ch10;gHO_sBM_cAll_d21_mHO5_ch10;gHO_sBM_cAll_d20_mHO5_ch06;gHO_sBM_cAll_d21_mHO5_ch09;gHO_sBM_cAll_d21_mHO5_ch03;gHO_sBM_cAll_d19_mHO2_ch02;gHO_sBM_cAll_d21_mHO5_ch05;gHO_sBM_cAll_d21_mHO2_ch01;gHO_sBM_cAll_d21_mHO5_ch02;gHO_sBM_cAll_d20_mHO5_ch04,0.286313434,0.550000,0.000000000,0.000000000,0.000000000,4.704664,0.550000,0,35.899033,HO,0.841377,gHO_sBM_cAll_d20_mHO5_ch10,0.650234,JB3,0.676137,0.017285,hermite,0.000000,0.350000,,106238,0.143529412,0.4910511999987648,selected_exit,,1.416666666666666,37.982788900
2336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,0.000000000,,0.000000000,37.848000,30.000000,38.200000,0.956861,1.0,4.547473508864641e-13,1,,4,0,3.1086244689504383e-15,ready,5.805078640008787e-14,0,HO:v0:k2:r0,gHO_sBM_cAll_d20_mHO5_ch05,0.390199855,25.886055,0.000000,16.995100,61,0.000000,0.143529412,2.187948,6.066667,1.118402,1.775015,2.949239,,340,0.8,5.666666666666667,,,,0.000000000,1,0.976274,,accepted,299.339700,257.938500,12.934000,0.002831,beat-sync,0.064403,38.077832,4.153498,0.282614174,right_wrist_yaw,right_wrist_yaw,1.012774471,,gHO_sBM_cAll_d19_mHO2_ch02,-0.052698250,0.002576217,0.018988235,0.001168350,gHO_sBM_cAll_d19_mHO2_ch02,,120.967742,Electronic---Electro:0.193132;Electronic---Techno:0.182440;Electronic---Deep Techno:0.150557;Electronic---Synth-pop:0.121777;Electronic---Deep House:0.117623,gHO_sBM_cAll_d20_mHO5_ch10:0.650234;gHO_sBM_cAll_d21_mHO5_ch10:0.647402;gHO_sBM_cAll_d20_mHO5_ch06:0.647319;gHO_sBM_cAll_d21_mHO5_ch09:0.646199;gHO_sBM_cAll_d21_mHO5_ch03:0.640364;gHO_sBM_cAll_d19_mHO2_ch02:0.638797;gHO_sBM_cAll_d21_mHO2_ch01:0.632704;gHO_sBM_cAll_d21_mHO5_ch05:0.632082;gHO_sBM_cAll_d21_mHO2_ch02:0.628974;gHO_sBM_cAll_d20_mHO5_ch05:0.628972;gHO_sBM_cAll_d19_mHO2_ch01:0.628789;gHO_sBM_cAll_d21_mHO5_ch02:0.628553;gHO_sBM_cAll_d20_mHO5_ch04:0.628015;gHO_sBM_cAll_d21_mHO5_ch04:0.625847;gHO_sBM_cAll_d20_mHO5_ch07:0.625547;gHO_sBM_cAll_d21_mHO3_ch01:0.625316;gHO_sBM_cAll_d20_mHO5_ch09:0.621650;gHO_sBM_cAll_d21_mHO3_ch02:0.620483;gHO_sBM_cAll_d21_mHO5_ch08:0.619689;gHO_sBM_cAll_d20_mHO5_ch08:0.618202,JB3:0.676137;JB5:0.658852;JB1:0.634417;LO4:0.633382;WA4:0.618396,0.282614174,right_wrist_yaw,right_wrist_yaw,1.070352725,gPO_sBM_cAll_d10_mPO3_ch02;gPO_sBM_cAll_d10_mPO0_ch01;gPO_sBM_cAll_d11_mPO0_ch01;gPO_sBM_cAll_d11_mPO0_ch02;gPO_sBM_cAll_d10_mPO0_ch02;gPO_sBM_cAll_d12_mPO3_ch02;gPO_sBM_cAll_d12_mPO2_ch02;gPO_sBM_cAll_d10_mPO2_ch02;gPO_sBM_cAll_d12_mPO3_ch01;gPO_sBM_cAll_d12_mPO2_ch01;gPO_sBM_cAll_d10_mPO3_ch01;gHO_sBM_cAll_d20_mHO5_ch05;gHO_sBM_cAll_d21_mHO5_ch04;gHO_sBM_cAll_d20_mHO5_ch10;gHO_sBM_cAll_d21_mHO5_ch10;gHO_sBM_cAll_d20_mHO5_ch06;gHO_sBM_cAll_d21_mHO5_ch09;gHO_sBM_cAll_d21_mHO5_ch03;gHO_sBM_cAll_d19_mHO2_ch02;gHO_sBM_cAll_d21_mHO5_ch05;gHO_sBM_cAll_d21_mHO2_ch01;gHO_sBM_cAll_d21_mHO5_ch02;gHO_sBM_cAll_d20_mHO5_ch04,23,0.505050,-0.175351,0.409542,0.836330,gHO_sBM_cAll_d20_mHO5_ch10;gHO_sBM_cAll_d21_mHO5_ch10;gHO_sBM_cAll_d20_mHO5_ch06;gHO_sBM_cAll_d21_mHO5_ch09;gHO_sBM_cAll_d21_mHO5_ch03;gHO_sBM_cAll_d19_mHO2_ch02;gHO_sBM_cAll_d21_mHO5_ch05;gHO_sBM_cAll_d21_mHO2_ch01;gHO_sBM_cAll_d21_mHO5_ch02;gHO_sBM_cAll_d20_mHO5_ch04,0.286313434,0.550000,0.000000000,0.000000000,0.000000000,4.275338,0.550000,0,35.899033,HO,0.841377,gHO_sBM_cAll_d20_mHO5_ch10,0.650234,JB3,0.676137,0.017285,hermite,0.000000,0.350000,,106238,0.143529412,0.4910511999987648,selected_exit,,1.416666666666666,38.017226600
2338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
