motion_a,motion_b,dtw_deg,aligned_deg,same_genre
gMH_sFM_cAll_d22_mMH3_ch04,gWA_sFM_cAll_d26_mWA0_ch08,40.9969,48.0369,False
gJB_sBM_cAll_d09_mJB5_ch05,gWA_sBM_cAll_d26_mWA0_ch02,40.9971,48.8839,False
gBR_sBM_cAll_d05_mBR0_ch10,gPO_sBM_cAll_d10_mPO1_ch07,40.9984,41.2561,False
gJB_sBM_cAll_d09_mJB2_ch02,gMH_sBM_cAll_d22_mMH1_ch01,40.9994,45.7935,False
gJB_sBM_cAll_d08_mJB5_ch08,gMH_sBM_cAll_d23_mMH0_ch02,40.9997,45.391,False
gJS_sBM_cAll_d01_mJS3_ch07,gKR_sBM_cAll_d28_mKR2_ch04,41.0004,46.7825,False
gJS_sBM_cAll_d02_mJS1_ch01,gMH_sBM_cAll_d22_mMH3_ch08,41.0005,42.3451,False
gBR_sBM_cAll_d05_mBR0_ch08,gJB_sBM_cAll_d08_mJB4_ch01,41.0037,44.7475,False
gBR_sBM_cAll_d04_mBR0_ch01,gWA_sBM_cAll_d26_mWA0_ch01,41.0046,44.1636,False
gJS_sBM_cAll_d02_mJS1_ch01,gKR_sBM_cAll_d28_mKR3_ch01,41.0049,45.7732,False
gLO_sBM_cAll_d15_mLO2_ch02,gMH_sBM_cAll_d24_mMH5_ch01,41.0068,41.2693,False
gBR_sBM_cAll_d05_mBR0_ch08,gMH_sBM_cAll_d24_mMH3_ch02,41.0069,46.8975,False
gPO_sBM_cAll_d12_mPO5_ch01,gWA_sBM_cAll_d26_mWA0_ch07,41.009,47.9681,False
gWA_sBM_cAll_d25_mWA0_ch07,gWA_sBM_cAll_d26_mWA0_ch08,41.0109,45.2205,True
gJB_sBM_cAll_d09_mJB5_ch08,gWA_sBM_cAll_d27_mWA5_ch02,41.0112,42.7059,False
gBR_sBM_cAll_d05_mBR0_ch10,gHO_sBM_cAll_d21_mHO4_ch02,41.0118,43.4521,False
gBR_sBM_cAll_d06_mBR2_ch02,gKR_sBM_cAll_d30_mKR2_ch08,41.0139,45.0563,False
gBR_sBM_cAll_d04_mBR3_ch02,gPO_sBM_cAll_d11_mPO1_ch09,41.014,43.5096,False
gLO_sBM_cAll_d15_mLO5_ch02,gWA_sBM_cAll_d25_mWA0_ch02,41.0144,45.8981,False
gKR_sBM_cAll_d29_mKR5_ch01,gWA_sFM_cAll_d26_mWA0_ch08,41.0175,45.7101,False
gJB_sBM_cAll_d09_mJB5_ch06,gKR_sBM_cAll_d29_mKR1_ch01,41.0178,47.4037,False
gKR_sBM_cAll_d30_mKR2_ch01,gWA_sBM_cAll_d25_mWA0_ch03,41.0183,45.1489,False
gBR_sBM_cAll_d05_mBR1_ch01,gJS_sBM_cAll_d01_mJS3_ch10,41.0203,46.5598,False
gJS_sBM_cAll_d01_mJS3_ch09,gMH_sBM_cAll_d22_mMH0_ch01,41.0207,45.6194,False
gBR_sBM_cAll_d05_mBR0_ch04,gWA_sFM_cAll_d26_mWA0_ch08,41.0228,49.8401,False
gJS_sBM_cAll_d01_mJS2_ch02,gWA_sBM_cAll_d26_mWA0_ch08,41.0231,41.0231,False
gJS_sBM_cAll_d01_mJS2_ch01,gLO_sBM_cAll_d15_mLO2_ch10,41.0241,47.1764,False
gJS_sBM_cAll_d01_mJS3_ch10,gLO_sBM_cAll_d15_mLO2_ch03,41.0278,49.7405,False
gLO_sBM_cAll_d15_mLO5_ch02,gWA_sBM_cAll_d25_mWA1_ch01,41.0278,44.8274,False
gJS_sBM_cAll_d01_mJS3_ch08,gMH_sBM_cAll_d24_mMH3_ch05,41.0282,42.9062,False
gKR_sBM_cAll_d28_mKR2_ch09,gMH_sBM_cAll_d23_mMH1_ch01,41.0292,47.3652,False
gKR_sBM_cAll_d30_mKR2_ch08,gPO_sBM_cAll_d10_mPO1_ch05,41.0294,41.0294,False
gHO_sBM_cAll_d20_mHO4_ch01,gWA_sBM_cAll_d26_mWA0_ch07,41.0299,44.856,False
gMH_sBM_cAll_d24_mMH4_ch01,gWA_sBM_cAll_d26_mWA0_ch03,41.0302,50.2537,False
gJB_sBM_cAll_d08_mJB5_ch10,gJS_sBM_cAll_d01_mJS3_ch01,41.0308,44.8093,False
gHO_sFM_cAll_d21_mHO5_ch20,gJB_sBM_cAll_d09_mJB5_ch06,41.032,47.2258,False
gJB_sBM_cAll_d09_mJB5_ch06,gMH_sBM_cAll_d24_mMH3_ch03,41.0346,49.0273,False
gPO_sBM_cAll_d10_mPO2_ch02,gWA_sBM_cAll_d25_mWA0_ch03,41.0354,43.4585,False
gJS_sBM_cAll_d02_mJS0_ch02,gWA_sBM_cAll_d26_mWA0_ch03,41.0359,41.9824,False
gBR_sBM_cAll_d05_mBR0_ch09,gKR_sBM_cAll_d30_mKR2_ch05,41.0364,47.0612,False
gPO_sBM_cAll_d10_mPO0_ch01,gWA_sBM_cAll_d25_mWA0_ch03,41.0382,44.5746,False
gJB_sBM_cAll_d09_mJB5_ch06,gLO_sBM_cAll_d13_mLO3_ch01,41.0384,42.0202,False
gKR_sBM_cAll_d30_mKR2_ch08,gLO_sBM_cAll_d14_mLO4_ch01,41.0399,43.6001,False
gLH_sBM_cAll_d16_mLH2_ch01,gWA_sBM_cAll_d26_mWA4_ch01,41.0403,44.1938,False
gBR_sBM_cAll_d05_mBR0_ch08,gMH_sBM_cAll_d24_mMH5_ch02,41.0405,46.6298,False
gJB_sBM_cAll_d09_mJB5_ch07,gKR_sBM_cAll_d28_mKR2_ch09,41.0406,42.696,False
gBR_sBM_cAll_d05_mBR0_ch10,gJS_sBM_cAll_d01_mJS3_ch08,41.0408,42.4791,False
gJS_sBM_cAll_d01_mJS2_ch01,gLO_sBM_cAll_d15_mLO2_ch08,41.0429,42.3536,False
gJS_sBM_cAll_d01_mJS2_ch02,gWA_sBM_cAll_d26_mWA5_ch01,41.0431,41.0431,False
gJS_sBM_cAll_d02_mJS5_ch01,gMH_sBM_cAll_d22_mMH3_ch02,41.0434,46.2614,False
gJS_sBM_cAll_d01_mJS3_ch01,gMH_sBM_cAll_d23_mMH0_ch01,41.0439,41.2597,False
gLH_sBM_cAll_d17_mLH4_ch03,gWA_sBM_cAll_d25_mWA0_ch08,41.044,44.5457,False
gBR_sBM_cAll_d05_mBR0_ch10,gJS_sBM_cAll_d03_mJS2_ch02,41.0444,41.0444,False
gJS_sBM_cAll_d03_mJS2_ch01,gWA_sBM_cAll_d25_mWA0_ch03,41.0445,49.0128,False
gJS_sBM_cAll_d01_mJS3_ch02,gKR_sBM_cAll_d28_mKR2_ch09,41.0454,41.0454,False
gKR_sBM_cAll_d30_mKR2_ch08,gLH_sBM_cAll_d17_mLH4_ch07,41.0466,42.8702,False
gKR_sBM_cAll_d29_mKR1_ch02,gPO_sBM_cAll_d12_mPO4_ch01,41.0469,45.0188,False
gJB_sBM_cAll_d08_mJB5_ch08,gLO_sBM_cAll_d15_mLO2_ch04,41.0477,42.5418,False
gLH_sBM_cAll_d16_mLH3_ch02,gPO_sBM_cAll_d11_mPO1_ch07,41.0482,43.9385,False
gLO_sBM_cAll_d13_mLO1_ch02,gWA_sFM_cAll_d26_mWA0_ch08,41.0488,45.2623,False
gJS_sBM_cAll_d01_mJS3_ch09,gWA_sBM_cAll_d26_mWA0_ch07,41.0493,45.5278,False
gKR_sBM_cAll_d30_mKR3_ch01,gWA_sFM_cAll_d27_mWA0_ch15,41.0495,48.6243,False
gLH_sBM_cAll_d18_mLH5_ch02,gWA_sBM_cAll_d25_mWA0_ch08,41.0528,45.4875,False
gLH_sBM_cAll_d18_mLH3_ch02,gWA_sBM_cAll_d25_mWA0_ch03,41.0537,47.1028,False
gWA_sBM_cAll_d25_mWA0_ch07,gWA_sFM_cAll_d26_mWA0_ch08,41.0542,48.3523,True
gJS_sBM_cAll_d01_mJS3_ch10,gLH_sBM_cAll_d18_mLH4_ch03,41.0546,45.339,False
gJB_sBM_cAll_d09_mJB5_ch06,gMH_sBM_cAll_d23_mMH1_ch02,41.0547,49.8383,False
gJB_sBM_cAll_d09_mJB5_ch06,gWA_sBM_cAll_d25_mWA3_ch02,41.0583,47.4203,False
gLH_sBM_cAll_d17_mLH0_ch01,gLO_sBM_cAll_d13_mLO2_ch04,41.0585,46.5893,False
gPO_sBM_cAll_d11_mPO1_ch01,gWA_sBM_cAll_d26_mWA0_ch08,41.0589,42.1586,False
gJS_sBM_cAll_d01_mJS3_ch08,gMH_sBM_cAll_d24_mMH4_ch01,41.0597,44.6957,False
gLH_sBM_cAll_d16_mLH3_ch02,gMH_sBM_cAll_d24_mMH3_ch06,41.0599,51.8254,False
gBR_sBM_cAll_d06_mBR3_ch02,gJS_sBM_cAll_d01_mJS3_ch10,41.0606,45.1831,False
gJB_sBM_cAll_d08_mJB5_ch09,gWA_sBM_cAll_d26_mWA0_ch08,41.0624,46.6185,False
gBR_sBM_cAll_d05_mBR1_ch01,gWA_sBM_cAll_d26_mWA4_ch01,41.0628,49.3735,False
gBR_sBM_cAll_d05_mBR0_ch10,gHO_sBM_cAll_d20_mHO4_ch02,41.063,43.1051,False
gHO_sBM_cAll_d20_mHO1_ch02,gWA_sBM_cAll_d26_mWA0_ch07,41.064,45.6919,False
gJS_sBM_cAll_d01_mJS3_ch10,gPO_sBM_cAll_d10_mPO1_ch03,41.0649,43.7577,False
gLO_sBM_cAll_d13_mLO2_ch04,gWA_sBM_cAll_d26_mWA5_ch01,41.0656,44.1083,False
gPO_sBM_cAll_d10_mPO1_ch05,gWA_sBM_cAll_d26_mWA0_ch03,41.0668,46.9495,False
gMH_sBM_cAll_d22_mMH3_ch04,gWA_sFM_cAll_d27_mWA0_ch15,41.0675,46.0785,False
gJS_sBM_cAll_d02_mJS5_ch01,gLO_sBM_cAll_d15_mLO2_ch10,41.0676,45.5445,False
gBR_sBM_cAll_d05_mBR0_ch09,gKR_sBM_cAll_d28_mKR0_ch01,41.0684,42.3963,False
gJB_sBM_cAll_d07_mJB1_ch02,gLO_sBM_cAll_d15_mLO2_ch02,41.0691,41.8429,False
gJB_sBM_cAll_d08_mJB5_ch10,gMH_sBM_cAll_d22_mMH3_ch06,41.0715,47.9811,False
gLH_sBM_cAll_d18_mLH2_ch01,gWA_sBM_cAll_d25_mWA0_ch03,41.0721,45.8455,False
gJS_sBM_cAll_d01_mJS3_ch08,gLO_sBM_cAll_d13_mLO2_ch02,41.073,42.2403,False
gHO_sBM_cAll_d21_mHO3_ch02,gJB_sBM_cAll_d08_mJB5_ch08,41.0746,41.0746,False
gJB_sBM_cAll_d08_mJB5_ch05,gLO_sBM_cAll_d15_mLO5_ch01,41.0765,45.1915,False
gJB_sBM_cAll_d09_mJB5_ch05,gJS_sBM_cAll_d03_mJS2_ch01,41.0777,42.8914,False
gBR_sBM_cAll_d05_mBR0_ch08,gPO_sBM_cAll_d12_mPO4_ch02,41.0779,43.3505,False
gBR_sBM_cAll_d04_mBR3_ch02,gHO_sBM_cAll_d20_mHO1_ch02,41.079,44.1211,False
gMH_sBM_cAll_d24_mMH3_ch09,gWA_sFM_cAll_d27_mWA0_ch15,41.0792,47.6945,False
gJB_sBM_cAll_d09_mJB5_ch06,gLH_sBM_cAll_d18_mLH4_ch08,41.0802,48.2329,False
gBR_sBM_cAll_d05_mBR0_ch10,gHO_sBM_cAll_d21_mHO5_ch02,41.0808,43.6384,False
gBR_sBM_cAll_d05_mBR0_ch10,gBR_sBM_cAll_d06_mBR5_ch02,41.0812,44.9917,True
gJS_sBM_cAll_d01_mJS3_ch10,gKR_sBM_cAll_d30_mKR4_ch01,41.0817,45.1902,False
gJB_sBM_cAll_d08_mJB5_ch10,gMH_sBM_cAll_d22_mMH0_ch02,41.0838,45.1676,False
gKR_sBM_cAll_d28_mKR2_ch05,gWA_sBM_cAll_d26_mWA0_ch07,41.0839,46.2482,False
gBR_sBM_cAll_d05_mBR0_ch09,gKR_sBM_cAll_d30_mKR2_ch01,41.0839,45.4434,False
gLO_sBM_cAll_d13_mLO2_ch02,gWA_sBM_cAll_d25_mWA2_ch02,41.0843,43.0195,False
gBR_sBM_cAll_d05_mBR0_ch10,gWA_sBM_cAll_d25_mWA0_ch04,41.0844,44.9261,False
gKR_sBM_cAll_d28_mKR2_ch05,gWA_sBM_cAll_d26_mWA0_ch01,41.0852,42.7155,False
gLH_sBM_cAll_d16_mLH3_ch01,gPO_sBM_cAll_d10_mPO1_ch08,41.0856,43.175,False
gJS_sBM_cAll_d02_mJS5_ch01,gWA_sBM_cAll_d27_mWA2_ch02,41.0867,44.9791,False
gHO_sBM_cAll_d19_mHO3_ch01,gWA_sBM_cAll_d25_mWA0_ch03,41.0868,43.8573,False
gJS_sBM_cAll_d01_mJS2_ch01,gWA_sBM_cAll_d27_mWA2_ch02,41.0869,45.4851,False
gKR_sBM_cAll_d30_mKR2_ch06,gWA_sBM_cAll_d27_mWA2_ch02,41.0873,41.5485,False
gJS_sBM_cAll_d02_mJS1_ch01,gMH_sBM_cAll_d22_mMH2_ch01,41.0875,45.3839,False
gJS_sBM_cAll_d01_mJS3_ch08,gLO_sBM_cAll_d14_mLO4_ch02,41.0892,42.5164,False
gLH_sBM_cAll_d17_mLH0_ch02,gWA_sBM_cAll_d26_mWA4_ch01,41.0898,46.5327,False
gHO_sBM_cAll_d21_mHO5_ch08,gJS_sBM_cAll_d01_mJS0_ch01,41.0904,42.6081,False
gHO_sBM_cAll_d19_mHO0_ch02,gJB_sBM_cAll_d09_mJB5_ch06,41.0909,44.5764,False
gLO_sBM_cAll_d15_mLO2_ch02,gWA_sBM_cAll_d25_mWA1_ch01,41.0932,43.4863,False
gBR_sBM_cAll_d05_mBR0_ch10,gKR_sBM_cAll_d28_mKR2_ch10,41.0947,45.1117,False
gPO_sBM_cAll_d12_mPO4_ch01,gWA_sFM_cAll_d26_mWA0_ch08,41.095,46.6603,False
gLO_sBM_cAll_d15_mLO2_ch01,gWA_sFM_cAll_d26_mWA0_ch08,41.0952,44.8099,False
gHO_sBM_cAll_d20_mHO5_ch02,gKR_sBM_cAll_d28_mKR2_ch03,41.0964,43.7989,False
gBR_sBM_cAll_d04_mBR0_ch09,gBR_sBM_cAll_d04_mBR2_ch02,41.0965,44.7651,True
gBR_sBM_cAll_d06_mBR2_ch02,gWA_sFM_cAll_d27_mWA0_ch15,41.0979,48.2066,False
gKR_sBM_cAll_d29_mKR1_ch02,gLO_sBM_cAll_d15_mLO2_ch04,41.0985,41.6049,False
gJB_sBM_cAll_d09_mJB2_ch01,gKR_sBM_cAll_d30_mKR2_ch08,41.0994,48.0961,False
gJB_sFM_cAll_d09_mJB5_ch20,gJS_sBM_cAll_d01_mJS3_ch03,41.0995,42.6868,False
gLH_sBM_cAll_d16_mLH3_ch02,gPO_sBM_cAll_d11_mPO4_ch01,41.1002,42.9997,False
gJB_sBM_cAll_d08_mJB5_ch09,gLO_sBM_cAll_d13_mLO2_ch04,41.1004,41.1004,False
gKR_sBM_cAll_d29_mKR5_ch02,gWA_sFM_cAll_d27_mWA0_ch15,41.1007,46.9893,False
gJB_sBM_cAll_d09_mJB4_ch02,gWA_sFM_cAll_d26_mWA0_ch08,41.1027,45.7377,False
gJB_sBM_cAll_d08_mJB5_ch08,gMH_sBM_cAll_d24_mMH3_ch07,41.1029,46.4726,False
gBR_sBM_cAll_d05_mBR0_ch09,gWA_sBM_cAll_d25_mWA0_ch04,41.1043,46.7044,False
gMH_sBM_cAll_d24_mMH5_ch01,gWA_sBM_cAll_d25_mWA0_ch08,41.1045,43.6364,False
gJB_sBM_cAll_d09_mJB5_ch06,gJB_sFM_cAll_d09_mJB5_ch20,41.1066,49.8816,True
gJB_sBM_cAll_d08_mJB5_ch09,gLH_sBM_cAll_d16_mLH2_ch02,41.1076,47.356,False
gJB_sBM_cAll_d07_mJB0_ch02,gWA_sFM_cAll_d26_mWA0_ch08,41.1077,48.2941,False
gJS_sBM_cAll_d02_mJS4_ch01,gWA_sBM_cAll_d26_mWA5_ch01,41.1098,46.358,False
gBR_sBM_cAll_d05_mBR0_ch08,gHO_sFM_cAll_d19_mHO5_ch06,41.1117,44.4272,False
gJS_sBM_cAll_d02_mJS1_ch01,gKR_sBM_cAll_d28_mKR1_ch01,41.1133,41.1133,False
gBR_sBM_cAll_d06_mBR3_ch02,gKR_sBM_cAll_d30_mKR2_ch08,41.1135,45.1654,False
gPO_sBM_cAll_d12_mPO2_ch01,gWA_sBM_cAll_d26_mWA0_ch01,41.1136,43.8297,False
gKR_sBM_cAll_d29_mKR4_ch01,gLO_sBM_cAll_d15_mLO4_ch02,41.1141,42.4668,False
gPO_sBM_cAll_d10_mPO0_ch01,gWA_sFM_cAll_d25_mWA0_ch01,41.1161,48.5179,False
gBR_sBM_cAll_d04_mBR0_ch09,gLH_sBM_cAll_d17_mLH0_ch02,41.1163,46.9777,False
gMH_sBM_cAll_d22_mMH3_ch03,gWA_sBM_cAll_d26_mWA0_ch07,41.1172,47.0561,False
gJS_sBM_cAll_d01_mJS3_ch04,gWA_sBM_cAll_d26_mWA0_ch03,41.1186,45.7328,False
gHO_sBM_cAll_d20_mHO5_ch10,gWA_sFM_cAll_d27_mWA0_ch15,41.1191,48.528,False
gBR_sBM_cAll_d05_mBR0_ch08,gPO_sBM_cAll_d10_mPO1_ch07,41.1203,42.5134,False
gJS_sBM_cAll_d03_mJS3_ch05,gMH_sBM_cAll_d22_mMH3_ch05,41.1204,41.3672,False
gBR_sBM_cAll_d05_mBR4_ch02,gWA_sBM_cAll_d26_mWA4_ch01,41.1214,47.5,False
gHO_sBM_cAll_d21_mHO3_ch01,gLH_sFM_cAll_d17_mLH4_ch12,41.122,50.8564,False
gJS_sBM_cAll_d01_mJS2_ch01,gMH_sBM_cAll_d24_mMH3_ch05,41.122,41.637,False
gPO_sBM_cAll_d10_mPO1_ch03,gWA_sBM_cAll_d25_mWA0_ch03,41.1223,44.0604,False
gJB_sBM_cAll_d09_mJB5_ch05,gJS_sBM_cAll_d01_mJS3_ch01,41.1229,43.6518,False
gKR_sBM_cAll_d29_mKR1_ch02,gMH_sBM_cAll_d22_mMH3_ch06,41.1246,43.0391,False
gBR_sBM_cAll_d05_mBR0_ch08,gLH_sBM_cAll_d18_mLH3_ch02,41.1265,46.0735,False
gLH_sBM_cAll_d18_mLH4_ch03,gWA_sBM_cAll_d25_mWA0_ch03,41.128,45.7707,False
gBR_sBM_cAll_d04_mBR0_ch04,gWA_sBM_cAll_d26_mWA0_ch03,41.1284,47.343,False
gJS_sBM_cAll_d01_mJS3_ch10,gLH_sFM_cAll_d16_mLH4_ch05,41.1303,49.118,False
gPO_sFM_cAll_d11_mPO1_ch09,gWA_sFM_cAll_d27_mWA0_ch15,41.1303,50.0148,False
gJB_sBM_cAll_d09_mJB5_ch06,gWA_sBM_cAll_d26_mWA0_ch10,41.1304,48.7817,False
gPO_sBM_cAll_d10_mPO1_ch06,gWA_sBM_cAll_d26_mWA0_ch03,41.1304,46.4245,False
gLH_sBM_cAll_d18_mLH2_ch01,gWA_sFM_cAll_d26_mWA0_ch08,41.1325,46.7999,False
gJS_sBM_cAll_d01_mJS3_ch04,gWA_sBM_cAll_d27_mWA3_ch02,41.1354,41.1354,False
gBR_sBM_cAll_d06_mBR5_ch01,gLO_sBM_cAll_d15_mLO2_ch02,41.136,42.6572,False
gPO_sBM_cAll_d10_mPO0_ch02,gWA_sFM_cAll_d25_mWA0_ch01,41.1364,47.4155,False
gJS_sBM_cAll_d01_mJS1_ch02,gLH_sBM_cAll_d18_mLH3_ch01,41.1379,44.6408,False
gBR_sBM_cAll_d05_mBR0_ch03,gBR_sBM_cAll_d05_mBR0_ch09,41.1384,43.0796,True
gLO_sBM_cAll_d13_mLO2_ch03,gLO_sBM_cAll_d15_mLO4_ch02,41.1403,41.3584,True
gJS_sBM_cAll_d02_mJS5_ch02,gWA_sBM_cAll_d26_mWA0_ch03,41.1427,42.0881,False
gBR_sBM_cAll_d05_mBR1_ch02,gWA_sBM_cAll_d26_mWA0_ch02,41.1428,48.8988,False
gBR_sBM_cAll_d05_mBR0_ch10,gLH_sBM_cAll_d17_mLH4_ch07,41.1433,45.9476,False
gLO_sBM_cAll_d15_mLO3_ch02,gWA_sBM_cAll_d27_mWA4_ch01,41.1456,45.9432,False
gMH_sBM_cAll_d22_mMH1_ch01,gMH_sBM_cAll_d24_mMH3_ch06,41.1461,46.5113,True
gKR_sBM_cAll_d29_mKR1_ch02,gWA_sBM_cAll_d25_mWA3_ch02,41.1464,45.2601,False
gLH_sBM_cAll_d18_mLH3_ch02,gWA_sFM_cAll_d27_mWA0_ch15,41.1479,49.6008,False
gPO_sBM_cAll_d10_mPO1_ch05,gWA_sFM_cAll_d27_mWA0_ch15,41.1483,47.4776,False
gJB_sBM_cAll_d09_mJB5_ch06,gMH_sBM_cAll_d24_mMH3_ch04,41.1487,46.0032,False
gJS_sBM_cAll_d01_mJS3_ch05,gWA_sBM_cAll_d26_mWA0_ch07,41.1502,43.7566,False
gKR_sBM_cAll_d30_mKR2_ch06,gWA_sFM_cAll_d26_mWA0_ch08,41.1512,44.411,False
gLO_sBM_cAll_d14_mLO1_ch01,gLO_sBM_cAll_d15_mLO2_ch06,41.1518,45.8103,True
gJS_sBM_cAll_d01_mJS3_ch10,gMH_sBM_cAll_d22_mMH3_ch07,41.1528,46.2832,False
gBR_sBM_cAll_d05_mBR0_ch08,gJS_sBM_cAll_d03_mJS3_ch02,41.1537,41.1537,False
gJS_sBM_cAll_d03_mJS3_ch01,gLH_sBM_cAll_d16_mLH3_ch01,41.1547,52.0958,False
gLO_sBM_cAll_d13_mLO2_ch03,gWA_sBM_cAll_d25_mWA0_ch03,41.1611,45.2186,False
gJS_sBM_cAll_d03_mJS3_ch04,gWA_sBM_cAll_d26_mWA4_ch02,41.1613,41.1613,False
gLO_sFM_cAll_d14_mLO2_ch10,gWA_sBM_cAll_d25_mWA0_ch08,41.1624,45.7837,False
gPO_sBM_cAll_d10_mPO1_ch03,gWA_sBM_cAll_d26_mWA0_ch07,41.1675,43.3989,False
gJB_sBM_cAll_d08_mJB5_ch08,gJB_sBM_cAll_d09_mJB5_ch06,41.1679,47.0901,True
gBR_sBM_cAll_d05_mBR0_ch08,gKR_sBM_cAll_d29_mKR5_ch02,41.168,44.1707,False
gHO_sBM_cAll_d21_mHO2_ch02,gWA_sBM_cAll_d25_mWA0_ch03,41.1702,44.385,False
gMH_sBM_cAll_d22_mMH3_ch09,gWA_sBM_cAll_d25_mWA0_ch08,41.1721,44.7101,False
gBR_sBM_cAll_d04_mBR3_ch02,gPO_sBM_cAll_d11_mPO5_ch02,41.1724,45.2196,False
gPO_sBM_cAll_d11_mPO0_ch02,gWA_sFM_cAll_d25_mWA0_ch01,41.1748,47.5737,False
gJS_sBM_cAll_d03_mJS3_ch04,gWA_sBM_cAll_d27_mWA3_ch02,41.1755,42.3712,False
gLO_sBM_cAll_d14_mLO0_ch02,gWA_sBM_cAll_d26_mWA0_ch03,41.1764,48.4886,False
gKR_sBM_cAll_d29_mKR0_ch01,gKR_sBM_cAll_d30_mKR2_ch08,41.1767,52.5993,True
gBR_sBM_cAll_d04_mBR0_ch09,gKR_sBM_cAll_d30_mKR2_ch10,41.177,48.3705,False
gPO_sBM_cAll_d11_mPO0_ch01,gWA_sFM_cAll_d26_mWA0_ch08,41.1774,45.4486,False
gBR_sBM_cAll_d04_mBR3_ch02,gLH_sBM_cAll_d18_mLH2_ch01,41.1783,43.2844,False
gKR_sBM_cAll_d30_mKR4_ch02,gWA_sFM_cAll_d27_mWA0_ch15,41.1797,46.5363,False
gBR_sBM_cAll_d05_mBR0_ch09,gLH_sBM_cAll_d17_mLH5_ch01,41.18,47.0082,False
gJB_sBM_cAll_d08_mJB4_ch01,gWA_sBM_cAll_d25_mWA0_ch08,41.1803,44.4412,False
gLH_sBM_cAll_d16_mLH3_ch01,gPO_sBM_cAll_d10_mPO0_ch01,41.1811,45.3143,False
gHO_sBM_cAll_d19_mHO2_ch01,gWA_sBM_cAll_d25_mWA0_ch03,41.1813,43.4304,False
gJB_sBM_cAll_d09_mJB5_ch08,gMH_sBM_cAll_d22_mMH3_ch01,41.1825,43.1084,False
gBR_sBM_cAll_d05_mBR0_ch08,gBR_sBM_cAll_d05_mBR5_ch01,41.1828,43.7703,True
gKR_sBM_cAll_d28_mKR2_ch03,gLH_sBM_cAll_d16_mLH0_ch01,41.1831,48.7028,False
gLO_sFM_cAll_d13_mLO2_ch03,gWA_sBM_cAll_d25_mWA0_ch08,41.1831,45.1366,False
gPO_sBM_cAll_d12_mPO3_ch02,gWA_sBM_cAll_d26_mWA0_ch08,41.1835,42.1514,False
gKR_sBM_cAll_d28_mKR2_ch09,gWA_sBM_cAll_d27_mWA2_ch02,41.1837,45.4999,False
gBR_sBM_cAll_d04_mBR0_ch01,gWA_sBM_cAll_d26_mWA0_ch08,41.184,43.5857,False
gJB_sBM_cAll_d08_mJB5_ch10,gJS_sBM_cAll_d03_mJS2_ch01,41.1855,45.4941,False
gLH_sFM_cAll_d18_mLH4_ch19,gWA_sBM_cAll_d26_mWA0_ch03,41.1857,51.6975,False
gJB_sBM_cAll_d08_mJB5_ch09,gLO_sBM_cAll_d13_mLO2_ch02,41.1868,43.8527,False
gKR_sBM_cAll_d28_mKR2_ch09,gMH_sBM_cAll_d22_mMH2_ch01,41.1884,44.6838,False
gLO_sBM_cAll_d15_mLO2_ch07,gWA_sFM_cAll_d26_mWA0_ch08,41.1891,46.6414,False
gJB_sBM_cAll_d09_mJB5_ch02,gWA_sFM_cAll_d27_mWA0_ch15,41.1904,47.1408,False
gJS_sBM_cAll_d01_mJS3_ch07,gMH_sBM_cAll_d23_mMH1_ch01,41.1924,46.2427,False
gJS_sBM_cAll_d03_mJS3_ch02,gWA_sBM_cAll_d27_mWA3_ch02,41.1927,41.1927,False
gMH_sBM_cAll_d24_mMH3_ch10,gWA_sBM_cAll_d25_mWA0_ch03,41.1929,46.4393,False
gJS_sBM_cAll_d02_mJS4_ch01,gLO_sBM_cAll_d15_mLO2_ch10,41.1934,47.6743,False
gBR_sBM_cAll_d04_mBR3_ch02,gMH_sBM_cAll_d22_mMH0_ch01,41.1939,44.589,False
gJB_sBM_cAll_d09_mJB5_ch05,gWA_sBM_cAll_d26_mWA5_ch01,41.194,43.5885,False
gJB_sBM_cAll_d09_mJB2_ch01,gWA_sBM_cAll_d25_mWA0_ch08,41.1943,41.4614,False
gJB_sBM_cAll_d08_mJB5_ch09,gLH_sBM_cAll_d16_mLH3_ch02,41.1947,50.767,False
gJB_sBM_cAll_d08_mJB5_ch10,gMH_sBM_cAll_d23_mMH4_ch02,41.1948,44.5179,False
gJS_sBM_cAll_d01_mJS3_ch10,gLH_sBM_cAll_d18_mLH4_ch04,41.195,47.4378,False
gJB_sBM_cAll_d09_mJB5_ch05,gLH_sBM_cAll_d16_mLH3_ch02,41.1956,48.9378,False
gBR_sBM_cAll_d05_mBR0_ch08,gLO_sBM_cAll_d14_mLO5_ch01,41.1972,42.3111,False
gHO_sBM_cAll_d20_mHO1_ch02,gWA_sBM_cAll_d25_mWA0_ch08,41.198,45.0632,False
gPO_sBM_cAll_d10_mPO1_ch07,gWA_sFM_cAll_d27_mWA0_ch15,41.1992,47.5346,False
gBR_sBM_cAll_d05_mBR0_ch10,gPO_sBM_cAll_d10_mPO1_ch03,41.1993,42.1339,False
gLO_sBM_cAll_d13_mLO0_ch02,gWA_sBM_cAll_d25_mWA0_ch03,41.1999,45.8877,False
gJS_sBM_cAll_d03_mJS4_ch01,gWA_sBM_cAll_d25_mWA0_ch03,41.2022,49.2507,False
gLO_sBM_cAll_d15_mLO3_ch02,gWA_sBM_cAll_d26_mWA5_ch01,41.2029,47.3146,False
